,fecha,autoridad_ambiental,nombre_de_la_estaci_n,latitud,longitud,c_digo_del_departamento,departamento,c_digo_del_municipio,nombre_del_municipio,tipo_de_estaci_n,tiempo_de_exposici_n,variable,unidades,geocoded_column,concentraci_n
242,29/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
243,28/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
244,27/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
245,26/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
246,25/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
247,24/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
248,23/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
249,22/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
250,21/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
251,20/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
252,19/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
253,18/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
254,17/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
255,16/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
256,15/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
257,16/08/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
258,15/08/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
259,14/08/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
260,13/08/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
261,14/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
262,13/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
263,12/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
264,11/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
265,18/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
266,17/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
267,16/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
268,15/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
269,14/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
270,13/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
271,12/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
272,11/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
273,10/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
274,09/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
275,08/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
276,07/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
277,06/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
278,05/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
279,04/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
280,03/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
281,02/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
282,01/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
283,28/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
284,27/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
285,26/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
286,25/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
287,24/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
288,23/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
289,22/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
290,21/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
291,20/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
292,19/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
293,18/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
294,17/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
295,16/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
296,15/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
297,14/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
298,13/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
299,12/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
300,11/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
301,10/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
302,09/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
303,08/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
304,07/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
305,06/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
306,05/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
307,04/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
308,03/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
309,02/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
310,01/02/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
311,31/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
312,30/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
313,29/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
314,28/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
315,27/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
316,26/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
317,25/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
318,24/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
319,23/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
320,22/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
321,21/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
322,20/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
323,19/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
324,18/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
325,17/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
326,16/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
327,15/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
328,14/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
329,13/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
330,12/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
331,11/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
332,10/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
333,09/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
334,08/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
335,07/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
336,06/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
337,05/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
338,04/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
339,03/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
340,02/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
341,01/01/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
342,10/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
343,09/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
344,08/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
345,07/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
346,06/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
347,05/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
348,04/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
349,03/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
350,02/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
351,01/04/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
352,31/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
353,30/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
354,29/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
355,28/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
356,27/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
357,26/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
358,25/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
359,24/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
360,23/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
361,22/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
362,21/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
363,20/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
364,19/03/2018 00:00,CORPONOR,Cinera,7.888924,-72.505463,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija,24,PM2.5,ugm3,"{'latitude': '7.888924', 'longitude': '-72.505463'}",
